-25.60102457756023,-22.95525447382756,-15.515389181873791,-26.246588086077384
-26.561742675564037,-24.92009465684972,-17.171680840183885,-27.419177321304897
-24.693884048828522,-22.348250599191484,-15.626063009275985,-26.494890384777673
-26.833011051256165,-25.410121148990353,-19.855732682977386,-27.933513162776023
-24.665060658636754,-23.017741704017702,-15.929305949222721,-26.40907962513185
-27.138805968730164,-25.903940001819123,-19.25107725605939,-27.479665116572942
-27.317581414757523,-25.73416541938485,-19.368081036155814,-27.50203495663333
-25.271841382897474,-23.42265753769371,-15.304253575534123,-26.364394726257864
-24.84170931074695,-22.700325478141504,-13.89297495336853,-25.748996724226867
-24.068610491012652,-21.869312582133514,-15.876109875241708,-26.42049680543876
-25.59402836636813,-23.684030145206584,-17.64305429361277,-27.09863425717092
-24.609488554121032,-21.98984485939413,-15.913496889548842,-26.34766256425618
-24.408007013277793,-22.25992560432868,-14.468619844948513,-25.383093260109302
-26.052037839574048,-24.206980207393762,-17.613138588720847,-27.209478057101894
-23.125297782207777,-21.309913185739447,-14.714758252418187,-25.03267080629211
-26.17924031359057,-23.93555160681612,-15.535879361621687,-26.315909823014223
-25.457607383006874,-23.04040094184886,-17.255131559363775,-26.499803281857876
-24.80854222924785,-22.989524000886323,-18.51100248913621,-26.779464722574264
-24.812818195594026,-22.021299406875993,-15.176041401419301,-25.225484935269762
-25.358772298054788,-23.473266156115603,-16.557513276674594,-26.766623055569482
-25.864864725145935,-24.138513039217187,-20.117508024697187,-25.052251489699053
-26.968549148410478,-25.168526185855118,-22.31887288960927,-28.0910638632076
-24.586312136385228,-22.787519948131983,-15.58597667431747,-25.799673070995155
-27.69585719238042,-25.911304602715298,-17.469032058368263,-27.572817995614802
-25.513792339232065,-23.90876793823696,-16.515929546719885,-26.58530325766161
-23.77499255578165,-21.699986164181947,-14.248725048409794,-25.681162800177855
-26.072207076621815,-24.605514955285827,-17.929475296334804,-26.985759296639966
-24.717784433604248,-22.10513569733943,-15.591208040042819,-26.199293651754076
-24.579153723368588,-22.83414935439955,-15.698588715887357,-25.968680372871823
-26.206953389466282,-24.287868243394847,-17.820576071060618,-27.482369537385892
-25.676087742020698,-23.472698879649762,-15.899454308105815,-26.04657038185593
-23.014511487915353,-21.645407307558486,-15.412280930907245,-25.25511560538705
-25.226492643294538,-22.738048790220414,-15.808618357859984,-26.07316168025083
-25.23260350579286,-23.704651421004893,-18.098203997397082,-27.615465605760242
-24.744327332573633,-22.368910089070898,-14.001809184130053,-25.985613029459525
-25.92335488482874,-23.95826145488402,-16.83336023568208,-26.74607105693785
-26.357613294391175,-24.364203721999633,-18.436661655530337,-26.99139902480538
-25.87943923547015,-23.845167573095637,-18.13383951487702,-28.348612185349285
-25.784284686604884,-23.593736076783323,-15.404679907666418,-26.20485864006785
-24.181866425655095,-21.209643800829873,-13.836233946924803,-25.15448417017665
-25.219662699800327,-22.9281806421665,-16.446608950245547,-26.645860317945857
-25.894332326150323,-23.429158854427374,-16.473925032494787,-27.131545669586103
-25.299302691264106,-23.06613492631684,-16.353652195468623,-26.624388850519175
-26.096928558358353,-24.552689014299485,-14.960102572743754,-26.316891447759748
-25.822201825089508,-24.085354912583444,-15.9573656401161,-25.925337575564345
-24.937030689825768,-22.705957294476935,-19.23411585422818,-27.45419246217671
-25.123826034611103,-22.865715970742308,-16.478966132925464,-26.716227311286406
-26.347830692515497,-24.598051631414464,-16.153247038370175,-26.678889865931527
-24.37297692762836,-21.737780160528544,-14.34516922210678,-25.268686298958638
-28.09527270893419,-26.365913180967404,-30.299928931120114,-21.654430229404788
-27.774529226480443,-26.54313231731295,-29.241613500520213,-21.228924214092604
-26.466746638243087,-25.66870602513471,-28.528815689955483,-17.69249363205625
-28.000441715053327,-26.473980504694836,-28.744707163007917,-19.00232307113093
-27.589398397823665,-26.740326797977108,-29.241032490170646,-18.630000850449676
-25.91454280021807,-25.639698725121022,-27.858995568541097,-18.065283974285187
-27.8855143110009,-26.975122853549063,-29.185393334809813,-19.22384518065182
-27.292359808691128,-27.11219986876934,-30.53583714603656,-20.877104042760244
-28.050294806744315,-27.179494165184018,-30.43804346873649,-19.202525787312812
-27.009035530102242,-25.97849224277694,-28.969929095986593,-17.875969662573553
-28.41695781283624,-27.486188769686777,-30.53364380830673,-21.0390928067037
-26.79509142533769,-26.377514211972787,-29.11925502624959,-18.562632216487682
-27.039722336271822,-26.3584524639282,-29.784430812010324,-19.056477710797637
-25.728866276192637,-24.832908068634712,-27.839755515054325,-16.756929406152555
-25.48625703056641,-25.47825030582915,-28.801545279716937,-18.4498687092291
-27.666810830218225,-26.87582284091651,-29.986097327343035,-21.085466761093823
-24.962098252498414,-24.32324675246673,-27.30273887530832,-18.587422327161274
-26.425708848573112,-25.83022424368563,-28.186999958127654,-18.731402551524447
-25.221623455404664,-24.835819403278055,-27.992934356889407,-18.004886475999754
-26.462281758545636,-26.36872994917168,-27.716466093994985,-16.976611449812992
-27.95142556143942,-27.958303065535937,-29.724711014044054,-19.560952310282925
-26.507066015543728,-26.249227145655443,-28.795717111886745,-17.586332164578618
-25.862588694886146,-25.569521792605123,-28.317760499403633,-17.972826426501676
-26.981385791432018,-25.694247239860132,-29.25381659141572,-19.02016257029971
-27.327102996538905,-26.168049995023065,-28.603842023997952,-18.97861916677312
-26.205451525357976,-25.50574284569751,-27.55737102858759,-19.294686243016148
-20.725393638762895,-25.3911676670056,-30.969275482171266,-28.61091184405646
-21.289987831646556,-26.135554331217122,-30.438066873512007,-28.615824630785735
-22.523757336875516,-25.862988961447403,-30.197559990958467,-28.424125071522084
-20.868593245850775,-25.141152651101102,-30.98082052506313,-28.904247442089844
-21.035554685663712,-24.441562403594023,-28.627898773766372,-28.12794429125484
-21.46170913482251,-25.267357908296226,-30.133183373490446,-28.898461323917108
-21.06261353595631,-25.727468347853062,-31.708353098145203,-30.075634566770198
-19.300186058678637,-23.551918471461608,-28.72046724853796,-27.9093269338458
-22.800816566993934,-25.426763250592266,-32.6968274746139,-30.872307165863624
-19.72859085413332,-23.8171631658419,-28.54052413539,-27.4158339164844
-20.565862096949612,-25.728030330602916,-30.635877349292684,-28.959853445613426
-21.003462132225263,-25.3134447528545,-30.578204311906394,-28.200710696213257
-17.72576894953025,-23.17752452537812,-28.232453283451495,-28.192544737026203
-21.172536134650233,-25.965907378522555,-28.99341713363196,-29.345582907873865
-20.75385909138178,-24.30695781765833,-29.827921186244566,-28.343887749099743
-20.441473118121525,-24.377209685478896,-28.89760347586382,-28.510610439261114
-20.053518090614244,-25.42867809776896,-29.82592554276496,-29.284447914754885
-21.72497294445387,-26.77508112948337,-31.477653327651318,-30.081019744043417
-20.839783364330636,-26.253155787106145,-29.662679367338146,-27.652085352394312
-18.915336593035832,-24.420656168015647,-29.52835609298634,-27.540011290203143
-22.661591538463515,-24.97202656605245,-31.71941554280646,-30.064599599171828
-21.17337021052794,-25.751087373481084,-29.66308678736926,-28.855307467827306
-19.1662398346668,-22.385216404334315,-28.528432066658862,-28.470598279322584
-18.0543363782503,-22.6277876637644,-28.02114368158797,-27.62295192180672
-19.86907402940821,-23.995921563926622,-29.749453279443635,-28.094688640201724
-21.84103582180723,-25.73393521696559,-30.851549103806956,-29.11107857461812
-21.687167021392252,-27.032958399682155,-30.974166840317363,-28.63284383754732
-20.393719252096083,-25.809678188225433,-30.6394044525739,-28.763736987372777
-21.358697043477118,-26.492197914366812,-31.86909891199997,-30.401132560953837
-20.03056481559102,-24.388294913815738,-30.28649203344226,-28.15083068215906
-21.95987215669852,-17.656572356987194,-24.649134256860922,-25.61871143863345
-23.943682891578316,-21.225242541512245,-27.2829623983267,-26.776236957686297
-22.993982758224288,-18.575151355974384,-26.686442152860018,-25.313970119238416
-23.800441828546823,-18.56667436246025,-26.220322638975016,-26.999018519387363
-23.09078230516257,-17.762490071975044,-25.61629210511804,-26.49360357719755
-23.505895220748,-18.96070638279314,-27.207513678714374,-27.305652946119633
-24.227692408898722,-18.76443705193507,-27.202765844090205,-27.248142852303374
-25.337090972610344,-20.929292164462556,-26.99426887910835,-28.21966803959894
-25.425180489930312,-19.81805023967749,-26.485319310217946,-27.879445948384316
-24.807215902781056,-19.690224306931682,-29.82106679629104,-27.927372905528305
-23.91212803668164,-20.69494705059475,-27.96898496951023,-25.966771138856103
-23.874225818378672,-21.228535267943585,-30.37110212740099,-29.263908315390044
-22.99276998748352,-18.514102678512778,-28.07529866127813,-27.154972693409594
-21.622838239176378,-18.75364846501367,-26.04512193852043,-26.419835169563193
-24.125315632267206,-19.82468780490379,-26.923740406840768,-27.705382345662507
-23.87670583077873,-18.899661164761852,-29.673257356686616,-27.120599842411035
-24.8350327787332,-20.58648637813189,-29.514874957960803,-27.72347543471055
-24.057291920986764,-19.802553398680892,-29.11882045540826,-26.834417685033493
-23.88151589529386,-18.7714453080414,-27.83892367685736,-26.712645593365274
-22.834930619557788,-17.927076659275965,-27.37065057536664,-26.259249183528805
-22.56481749129069,-18.489984343280362,-24.976292004526922,-26.076145584100775
-23.314610627194085,-19.734518250687756,-28.076619590592866,-27.53671572962281
-24.71995808812487,-20.156227070704634,-28.088162223783737,-27.220017302426623
-22.836646372882715,-19.62476559605757,-27.185339887107183,-27.378558847732997
-24.458574662456613,-19.479434981239017,-27.17499187039604,-27.110651756080028
-23.897377931741676,-20.056018837173575,-29.495951312820168,-28.426666850895895
-23.813543028144416,-19.090193512479374,-26.910266366333975,-26.30875948178298
-24.145767597313018,-19.442477002082775,-28.359802663569955,-26.98506202538797
-24.11119227323545,-20.43420312947546,-28.568516015800512,-26.70986336878283
-24.70489080312562,-20.56160735949579,-27.890124245558393,-27.69954118516843
-25.323160683986394,-23.735224052013983,-15.624707160425178,-25.94829460445747
-30.913456137560765,-31.06440733818979,-29.04504992191227,-30.817903463759325
-26.402103510030734,-23.968856712529117,-20.803599266716983,-27.481464791090335
-25.40115717446038,-23.303700845639536,-15.340092999208663,-25.892280184009433
-24.467080373666168,-22.56392476084568,-16.090468894283642,-25.884594853955132
-25.79067958727165,-23.57831533908033,-15.51225095515801,-26.249351642918135
-26.664816512119145,-25.696697641030006,-17.1739909743243,-27.424288925291687
-25.11789672366418,-22.70789749103225,-15.622484615844538,-26.497710006887964
-27.016235195430976,-25.94170630045065,-19.856689090281414,-27.937127744280108
-25.134960105366204,-23.24834917357179,-15.92898128699079,-26.4114814044117
-27.415905200433077,-26.3479537136383,-19.25261189619877,-27.482716031525694
-27.475576145890482,-26.519244959965288,-19.36651831670301,-27.504809306317007
-25.974904415309787,-23.682195623282823,-15.306774153205941,-26.36658401120133
-25.703046337056115,-23.16301580593463,-13.894073243433176,-25.749023099601207
-24.47420367441335,-22.304973093710615,-15.874606755618307,-26.427002460259814
-25.81000721744133,-23.998868587226173,-17.642768068306083,-27.10415756305133
-24.915229313832487,-22.08534841121013,-15.912477019204674,-26.35158575821175
-24.957487418024915,-23.017391754741436,-14.46823716172146,-25.38517849201667
-26.08872668682851,-24.49147511351801,-17.61356016797807,-27.213417407990445
-23.56719381399347,-21.891431645953553,-14.713335320243694,-25.035234436926554
-26.25525539176641,-24.523491997123614,-15.53597365839558,-26.320971386305594
-25.70910018679718,-23.531452641185034,-17.25463118002647,-26.50530785396937
-25.175902453807545,-23.646001756133114,-18.51168494284208,-26.784311436478013
-24.812076982286467,-22.539345779919472,-15.175931754580594,-25.230541569406366
-25.53499112803468,-24.013115441335533,-16.557193425568475,-26.76945394994145
-26.636652394858956,-24.731491022915208,-20.11889737093833,-25.055539701502816
-26.79875661479849,-25.53215852005822,-22.319282515399152,-28.09732453965937
-24.861591064866733,-23.233503132038468,-15.58895273661714,-25.802385974820435
-28.01567482748788,-26.662535205469915,-17.469317637825004,-27.577690186008045
-25.49205049917125,-24.435868899546577,-16.51501230300402,-26.588768500122008
-23.95785240704355,-22.245736070559907,-14.251660923236935,-25.684520696528963
-26.452182230756545,-24.803387382641993,-17.929623626336888,-26.989824377083973
-25.17149255586944,-22.55386353564567,-15.592176497936052,-26.20082693956517
-24.58992791416163,-23.63662710709759,-15.698904190298625,-25.97538614997454
-26.440969642879935,-24.64281246621417,-17.81851601253475,-27.485264089039944
-26.217128970288734,-24.088063802626838,-15.901857783500235,-26.04915306121088
-23.40279028415888,-21.86912680460068,-15.416066109693363,-25.258646887900362
-25.567422038982155,-23.204927404077075,-15.80832802444594,-26.075575553053977
-25.26592533845751,-24.131240596553223,-18.09989415084705,-27.622570984155598
-25.258351108383586,-22.816487902844504,-14.002059509102422,-25.987716318846378
-26.073866243440897,-24.18322491592581,-16.834541886015035,-26.749698812401178
-26.253030226219895,-24.481836163983353,-18.438088015370003,-26.996526179024926
-26.13538015688997,-24.096482990826395,-18.133511062800586,-28.357769886917886
-25.799724661608522,-24.109514870528344,-15.40287300485359,-26.207151980909217
-24.685944174891475,-21.6453905117688,-13.835288254902888,-25.157548868243847
-25.591358663809135,-23.42506095984134,-16.442801299974136,-26.64955079977218
-25.737970666434528,-23.85784543314202,-16.472075424587555,-27.134686344959217
-25.600116642854466,-23.19880444982189,-16.351664758532547,-26.629787451168433
-26.664332515202993,-25.080317588255973,-14.960222600245443,-26.318699890075575
-26.409274371593416,-24.621445079832657,-15.957578057564675,-25.92518095258106
-24.801558975822367,-22.88408464710749,-19.229941462354986,-27.45947587667673
-25.40223768577016,-23.522393047236122,-16.479840399286488,-26.719185151503417
-26.922372085630798,-25.037534445753455,-16.151217993226794,-26.680193815245726
-24.78915044647736,-22.459739969972755,-14.346472784043321,-25.27161121054927
-28.134844503231694,-27.171980355163218,-30.30754900589917,-21.655148221001312
-27.756741872208135,-26.930526902953996,-29.24703066145445,-21.228592521797246
-26.665470582780323,-26.521291153899536,-28.531005791391298,-17.691697513890137
-28.13483214958954,-26.797542605575092,-28.74578862804239,-19.002746524934484
-27.74834534351546,-27.94732504748533,-29.241284154392186,-18.630526612413096
-25.7673870994847,-26.13716380703204,-27.859804224352487,-18.06548250961541
-28.201641800243216,-27.55041613773867,-29.18672772007127,-19.223798108092897
-27.735842314402497,-27.565744415746426,-30.53883308124422,-20.87667048555477
-28.556285536582266,-28.100074248650547,-30.442401412705586,-19.202795197953293
-27.254842799623468,-26.15041291885894,-28.96780746779758,-17.877261139502174
-28.359173991817112,-28.146503001523165,-30.53585479352767,-21.039746374486327
-26.848753045291538,-27.10994065345331,-29.12021687246892,-18.56318953048426
-26.923520234953294,-27.041462916551346,-29.783503313386333,-19.056255737751435
-25.760219170655386,-25.25220677614218,-27.839285337125812,-16.75871848915829
-26.15448532205693,-26.551082701872353,-28.80198150607247,-18.448826799848494
-27.789151695924534,-27.64948824777883,-29.98696907429388,-21.086109954636097
-24.45371552228489,-24.983080947213654,-27.303027115545063,-18.58743990364951
-26.054153668201156,-26.47141217618993,-28.186031519414513,-18.730520488036255
-25.338529626083982,-25.81116879108324,-27.991103821945767,-18.003652117852482
-26.876839197557988,-26.384107555794202,-27.718585247072042,-16.9776111246034
-28.85431525913071,-28.651275564598336,-29.73041987589641,-19.561433476374454
-26.39747668670751,-26.6871343710303,-28.798874577480227,-17.58544662147449
-26.764008586808178,-26.47443842356988,-28.32023665231839,-17.972820931046186
-27.10223041316801,-26.37215796603775,-29.254168334116514,-19.019249477028087
-27.453692419539067,-26.477756414382156,-28.604093554134547,-18.979060952240456
-25.98813672227379,-26.003725147488446,-27.556240076227205,-19.29590799077452
